,Word,Tag
261439,France,geo
261442,United,org
261443,Kingdom,org
261448,18th,tim
261449,century,tim
261459,1783,tim
261461,Between,tim
261462,1960,tim
261463,and,tim
261464,1962,tim
261466,Saint,per
261467,Vincent,per
261470,Grenadines,org
261478,Federation,org
261481,West,geo
261482,Indies,geo
261488,1969,tim
261492,1979,tim
261495,Slovene,gpe
261512,World,eve
261513,War,eve
261514,I,eve
261517,1918,tim
261520,Slovenes,gpe
261523,Serbs,gpe
261524,and,org
261525,Croats,gpe
261536,Yugoslavia,geo
261538,1929,tim
261541,World,eve
261542,War,eve
261543,II,eve
261545,Slovenia,per
261552,Yugoslavia,geo
261556,Communist,org
261561,Moscow,geo
261574,Serbs,gpe
261577,Slovenes,gpe
261584,1991,tim
261594,Western,geo
261595,Europe,geo
261608,Slovenia,per
261616,Slovenia,per
261620,NATO,org
261623,EU,org
261626,spring,tim
261627,of,tim
261628,2004,tim
261635,2007,tim
261642,Montenegro,geo
261646,15th,tim
261647,century,tim
261650,Crnojevic,org
261656,Serbian,gpe
261659,Zeta,geo
261664,Montenegro,geo
261673,Ottoman,org
261674,Empire,org
261678,16th,tim
261679,to,tim
261680,19th,tim
261683,Montenegro,geo
261696,1852,tim
261709,I,eve
261711,Montenegro,geo
261716,Kingdom,org
261717,of,org
261718,Serbs,gpe
261719,",",org
261720,Croats,gpe
261722,and,org
261723,Slovenes,gpe
261728,Kingdom,org
261729,of,org
261730,Yugoslavia,org
261732,1929,tim
261740,II,eve
261751,Republic,geo
261753,Yugoslavia,geo
261760,1992,tim
261762,Montenegro,geo
261765,Serbia,geo
261771,Republic,geo
261772,of,geo
261773,Yugoslavia,geo
261777,2003,tim
261783,of,org
261784,Serbia,org
261785,and,org
261786,Montenegro,org
261789,May,tim
261790,2006,tim
261792,Montenegro,geo
261801,Serbia,geo
261803,Montenegro,geo
261821,Serbia,geo
261831,EU,org
261834,Montenegro,geo
261841,3,tim
261842,June,tim
261843,2006,tim
261845,Basutoland,geo
261849,Kingdom,org
261850,of,org
261851,Lesotho,org
261856,UK,org
261858,1966,tim
261861,Basuto,org
261862,National,org
261863,Party,org
261867,first,tim
261868,two,tim
261869,decades,tim
261871,King,per
261872,MOSHOESHOE,per
261876,1990,tim
261881,Lesotho,geo
261883,1992,tim
261888,1995,tim
261896,King,org
261897,LETSIE,org
261898,III,org
261901,1996,tim
261908,1993,tim
261910,seven,tim
261917,1998,tim
261936,South,geo
261937,African,geo
261939,Botswana,geo
261947,Southern,org
261948,African,org
261949,Development,org
261950,Community,org
261966,2002,tim
261970,National,org
261971,Assembly,org
261974,February,tim
261975,2007,tim
262030,past,tim
262031,decade,tim
262053,Curacao,org
262067,Venezuelan,gpe
262092,Venezuela,geo
262103,US,geo
262116,US,geo
262118,Brazil,geo
262120,Italy,geo
262123,Mexico,geo
262143,Association,org
262144,Agreement,org
262147,EU,org
262467,America,geo
262538,Ellsworth,org
262539,Air,org
262540,Force,org
262541,Base,org
262542,",",org
262543,South,org
262544,Dakota,org
262571,General,org
262572,Frost,org
262577,noon,tim
262645,U.S.,geo
262664,Monday,tim
262673,Conference,org
262674,Board,org
262686,March,tim
262737,Uganda,org
262756,Sudanese,gpe
262757,Vice,per
262758,President,per
262759,John,per
262760,Garang,per
262762,KFM,org
262766,Thursday,tim
262770,Andrew,per
262771,Mwenda,per
262781,Uganda,org
262782,'s,org
262783,Broadcasting,org
262784,Council,org
262790,Mr.,per
262791,Mwenda,per
262801,Mr.,per
262802,Garang,per
262816,Mr.,per
262817,Mwenda,per
262840,Ugandan,gpe
262859,Mr.,per
262860,Garang,per
262864,July,tim
262865,30,tim
262870,southern,geo
262871,Sudan,geo
262873,Ugandan,gpe
262874,President,per
262875,Yoweri,per
262876,Museveni,per
262882,British,gpe
262892,Iraq,geo
262907,Rory,per
262908,Carroll,per
262918,Baghdad,geo
262923,Wednesday,tim
262939,British,gpe
262945,British,gpe
262955,Tuesday,tim
262961,Basra,geo
262965,U.S.,geo
262974,American,gpe
262981,Tuesday,tim
262984,Baghdad,geo
262987,Iskandariyah,geo
262995,Iraqi,gpe
263004,Saturday,tim
263012,Colombian,gpe
263034,Pacific,geo
263035,Ocean,geo
263039,Wednesday,tim
263048,United,geo
263049,States,geo
263060,Friday,tim
263062,Colombia,geo
263107,Colombian,gpe
263120,Ecuador,org
263141,Manta,geo
263143,US,geo
263144,Secretary,per
263147,Donald,per
263148,Rumsfeld,per
263153,Russian,gpe
263156,Sergei,per
263157,Ivanov,per
263162,non-proliferation,tim
263176,Washington,geo
263177,Tuesday,tim
263179,Secretary,per
263180,Rumsfeld,per
263187,Iraq,geo
263190,later,tim
263208,Sunnis,per
263215,January,tim
263216,30,tim
263217,election,tim
263219,Mr.,per
263220,Rumsfeld,per
263227,United,geo
263228,States,geo
263235,Syria,geo
263252,Mr.,per
263253,Ivanov,per
263257,today,tim
263260,White,org
263261,House,org
263263,President,per
263264,Bush,per
263266,China,geo
263291,May,tim
263292,12th,tim
263295,China,geo
263328,May,tim
263329,12th,tim
263349,Chinese,gpe
263376,International,org
263377,Atomic,org
263378,Energy,org
263379,Agency,org
263381,Mohamed,per
263382,ElBaradei,per
263403,Nobel,org
263404,Peace,org
263405,Prize,org
263410,Oslo,geo
263412,Norway,geo
263414,Mr.,per
263415,ElBaradei,per
263454,Mr.,per
263455,ElBaradei,per
263458,15,tim
263462,end,tim
263463,of,tim
263465,Cold,tim
263466,War,tim
263470,Europe,geo
263498,Nobel,org
263504,Stockhlom,geo
263506,Sweden,geo
263508,Saturday,tim
263510,Literature,org
263511,Prize,org
263512,winner,org
263513,Harold,org
263514,Pinter,org
263523,Iranian,gpe
263524,President,per
263525,Mahmoud,per
263526,Ahmadinejad,per
263533,U.S.,geo
263534,President,per
263535,George,per
263536,Bush,per
263541,United,geo
263542,States,geo
263549,Iran,geo
263551,Mr.,per
263552,Ahmadinejad,per
263554,Wednesday,tim
263556,Mr.,per
263557,Bush,per
263569,Iranian,gpe
263576,Mr.,per
263577,Bush,per
263582,Iran,geo
263586,U.S.,geo
263603,Mr.,per
263604,Ahmadinejad,per
263613,Iranian,gpe
263619,Tuesday,tim
263621,President,per
263622,Bush,per
263624,European,org
263625,Union,org
263629,Slovenia,geo
263637,Iran,geo
263646,United,geo
263647,States,geo
263656,Iran,geo
263665,EU,org
263669,Javier,per
263670,Solana,per
263673,Tehran,geo
263674,later,tim
263683,U.S.,org
263684,Middle,geo
263685,East,geo
263687,George,per
263688,Mitchell,per
263692,Israeli,gpe
263693,Prime,per
263694,Minister,per
263695,Benjamin,per
263696,Netanyahu,per
263698,Jerusalem,geo
263699,Thursday,tim
263711,Mitchell,per
263713,Wednesday,tim
263715,Ramallah,geo
263717,Palestinian,gpe
263718,President,per
263719,Mahmoud,per
263720,Abbas,per
263723,Palestinian,gpe
263725,Saeb,per
263726,Erekat,per
263737,Palestinian,gpe
263741,Palestinians,gpe
263747,Israel,org
263751,1967,tim
263755,East,geo
263756,Jerusalem,geo
263764,Israel,org
263772,Mr.,per
263773,Netanyahu,per
263780,Palestinian,gpe
263788,East,geo
263789,Jerusalem,geo
263791,Mitchell,per
263812,U.S.,geo
263816,Afghanistan,geo
263823,Taleban,org
263836,Paktika,geo
263841,Pakistani,gpe
263848,Afghan,gpe
263863,Tuesday,tim
263886,Taleban,org
263888,Raz,per
263889,Mohammed,per
263901,Wednesday,tim
263912,U.S.,geo
263916,Khost,geo
263923,Afghanistan,geo
263926,Taleban,org
263943,2001,tim
263945,Venezuelan,gpe
263946,President,per
263947,Hugo,per
263948,Chavez,per
263973,President,per
263974,Chavez,per
263978,Tuesday,tim
263996,Mr.,per
263997,Chavez,per
264016,Venezuela,org
264030,Mr.,per
264031,Chavez,per
264059,two,tim
264060,to,tim
264061,six,tim
264082,Mr.,per
264083,Chavez,per
264096,U.S.,geo
264101,Afghanistan,gpe
264127,Peter,per
264128,Erben,per
264130,Thursday,tim
264154,30,tim
264160,Sunday,tim
264195,Taleban,org
264244,United,org
264245,Nations,org
264254,Congolese,gpe
264261,Democratic,geo
264262,Republic,geo
264263,of,geo
264264,Congo,geo
264267,U.N.,geo
264270,Sunday,tim
264277,of,geo
264278,Kanyabayonga,geo
264327,Congo,geo
264329,Kinshasa,org
264335,Rwanda,org
264343,Rwandan,gpe
264348,Congo,geo
264350,Rwanda,org
264358,1994,tim
264361,Saturday,tim
264363,U.N.,geo
264373,Congo,geo
264382,Rwandan,gpe
264385,U.S.,geo
264388,Beijing,geo
264392,Chinese,gpe
264393,President,per
264394,Hu,per
264395,Jintao,per
264400,United,geo
264401,States,geo
264402,in,tim
264403,April,tim
264418,U.S.,geo
264422,State,org
264423,Robert,org
264424,Zoellick,org
264427,Beijing,geo
264432,Chinese,gpe
264443,Zoellick,org
264446,Chinese,gpe
264448,Wen,per
264449,Jiabao,per
264450,Tuesday,tim
264459,Minister,per
264460,Li,per
264461,Zhaoxing,per
264467,three-day,tim
264470,Zoellick,org
264479,Chengdu,geo
264481,Brazilian,gpe
264497,Rio,org
264498,de,org
264499,Janeiro,org
264522,Providencia,tim
264523,shantytown,tim
264524,Friday,tim
264548,one,tim
264609,Rio,org
264636,each,tim
264639,The,org
264640,United,org
264641,States,org
264642,and,org
264643,France,org
264652,United,org
264653,Nations,org
264663,Lebanon,geo
264666,New,geo
264667,York,geo
264668,Friday,tim
264670,U.N.,org
264671,Security,org
264672,Council,org
264673,President,per
264674,Nana,per
264675,Effah-Apenteng,per
264677,American,gpe
264679,French,gpe
264697,Monday,tim
264718,U.S.,geo
264719,/,geo
264720,French,gpe
264749,Israel,geo
264751,Hezbollah,org
264753,President,per
264754,Bush,per
264756,French,gpe
264757,President,per
264758,Jacques,per
264759,Chirac,per
264765,U.N.,org
264766,Secretary-General,org
264767,Kofi,per
264768,Annan,per
264769,Friday,tim
264771,Cuban,gpe
264772,President,per
264773,Fidel,per
264774,Castro,per
264798,Cubans,gpe
264801,past,tim
264802,two,tim
264808,Tuesday,tim
264810,Mr.,per
264811,Castro,per
264833,Cuba,org
264841,2004,tim
264853,Cubans,gpe
264887,summer,tim
264892,Somalia,geo
264897,Islamist,geo
264900,Ethiopian,gpe
264921,Ethiopian,gpe
264925,Mogadishu,geo
264940,Ethiopian,gpe
264943,Somalia,geo
264944,two,tim
264965,Somalia,geo
264977,Mohamed,per
264978,Siad,per
264979,Barre,per
264981,1991,tim
264983,Israeli,gpe
264989,Palestinians,gpe
264992,Israel-Gaza,geo
264997,Kissufin,org
265000,Tuesday,tim
265003,Israeli,gpe
265017,Israeli,gpe
265024,Palestinian,gpe
265034,Gaza,geo
265046,Israeli,gpe
265065,Palestinian,gpe
265085,Karni,geo
265086,-,geo
265095,Israel,geo
265098,Gaza,geo
265099,Strip,geo
265103,Israeli,gpe
265114,Khan,org
265115,Yunis,org
265117,Israeli,gpe
265126,Gaza,geo
265133,June,tim
265143,Israeli,gpe
265146,Bolivian,gpe
265148,Evo,per
265149,Morales,per
265156,United,geo
265157,States,geo
265161,U.S.,geo
265173,Morales,per
265177,Wednesday,tim
265180,South,geo
265181,Africa,geo
265186,January,tim
265187,22,tim
265202,Morales,per
265236,Morales,per
265260,Venezuelan,gpe
265261,President,per
265262,Hugo,per
265263,Chavez,per
265264,Tuesday,tim
265270,U.S.,org
265271,Embassy,org
265273,Bolivia,geo
265280,Morales,per
265288,Associated,org
265289,Press,org
265297,U.S.,geo
265300,New,geo
265301,Delhi,geo
265317,India,geo
265321,Iran,geo
265324,United,org
265325,Nations,org
265326,Security,org
265327,Council,org
265334,Thursday,tim
265337,David,per
265338,Mulford,per
265356,Washington,geo
265359,State,org
265360,Department,org
265364,Mulford,per
265377,Thursday,tim
265379,India,geo
265383,Shyam,per
265384,Saran,per
265387,Mulford,per
265415,U.S.,geo
265422,India,geo
265431,New,geo
265432,Delhi,geo
265437,India,geo
265456,Palestinian,gpe
265460,Israel,geo
265466,West,org
265467,Bank,org
265470,Nablus,geo
265472,two,tim
265487,Israeli,gpe
265491,Nablus,geo
265493,Monday,tim
265498,Israeli,gpe
265510,Israeli,gpe
265516,Palestinian,gpe
265519,Sunday,tim
265534,Palestinians,gpe
265539,Palestinians,gpe
265541,Israeli,gpe
265543,Monday,tim
265546,Palestinian,gpe
265554,Israeli,gpe
265566,Palestinian,gpe
265591,Israel,geo
265595,Nablus,geo
265609,Israeli,gpe
265612,Indonesia,geo
265646,Alwi,per
265647,Shihab,per
265649,Saturday,tim
265677,Mr.,per
265678,Shihab,per
265695,Sri,per
265696,Lanka,gpe
265698,Tamil,geo
265699,Tiger,geo
265725,Norwegian,gpe
265728,Jan,per
265729,Petersen,per
265739,Kilinochchi,per
265740,Saturday,tim
265746,Mr.,per
265747,Petersen,per
265750,Sri,per
265751,Lanka,gpe
265776,Taiwan,geo
265787,President,per
265788,Chen,per
265789,Shui-bian,per
265791,Democratic,org
265792,Progressive,org
265793,Party,org
265799,Taiwan,geo
265800,Solidarity,geo
265801,Union,geo
265823,President,per
265824,Chen,per
265835,Taiwan,geo
265846,Party,org
265852,Beijing,geo
265898,9.00,tim
265899,p.m.,tim
265900,local,tim
265901,time,tim
265904,United,org
265905,Nations,org
265906,World,org
265907,Food,org
265922,Somalians,org
265928,WFP,org
265932,Miltzow,art
265936,Wednesday,tim
265937,afternoon,tim
265942,Merka,geo
265961,Miltzow,art
265972,Monday,tim
265976,Torgelow,art
265984,Somalia,geo
265987,Torgelow,art
265998,Semlow,art
266008,Semlow,art
266012,June,tim
266017,Kenya,geo
266019,Somalia,geo
266027,Japan,geo
266029,Germany,geo
266035,U.N.,org
266042,Iran,geo
266044,Arab,gpe
266056,Tehran,geo
266059,West,geo
266061,Iran,geo
266066,International,org
266067,Atomic,org
266068,Energy,org
266069,Agency,org
266071,Mohamed,geo
266072,ElBaradei,tim
266073,Tuesday,tim
266075,Arab,gpe
266095,Vienna,geo
266097,Elbaradei,per
266099,Iran,geo
266125,U.S.,geo
266127,Tehran,geo
266136,Iran,geo
266140,IAEA,org
266142,Tehran,geo
266158,Elbaradei,per
266161,Washington,geo
266167,IAEA,org
266183,Iran,geo
266188,Lebanon,geo
266194,Lebanese,gpe
266199,U.N.,geo
266206,Prime,per
266208,Rafik,per
266209,Hariri,per
266221,Ahmad,per
266223,Mahmoud,per
266224,Abdel-Al,per
266240,U.S.,geo
266247,Syria,geo
266255,U.N.,geo
266258,Mr.,per
266259,Hariri,geo
266263,U.S.,geo
266272,United,org
266273,Nations,org
266284,Syrian,gpe
266289,U.N.,geo
266295,Syrian,gpe
266297,Lebanese,gpe
266300,Russia,geo
266308,Security,org
266309,Council,org
266317,Syria,geo
266320,Arab,org
266321,League,org
266323,Mr.,per
266324,Hariri,geo
266328,Saad,per
266336,U.N.,geo
266339,Ethiopia,org
266378,Tigray,geo
266380,Amhara,geo
266382,Oromia,geo
266394,Wednesday,tim
266409,Africa,geo
266415,Indonesia,geo
266418,2003,tim
266427,Nigeria,geo
266436,President,per
266437,Bush,per
266444,Supreme,org
266445,Court,org
266446,justice,org
266459,Mr.,per
266460,Bush,per
266463,U.S.,geo
266465,Saturday,tim
266467,Samuel,per
266468,Alito,per
266484,Supreme,org
266485,Court,org
266496,Judge,per
266497,Alito,per
266502,American,gpe
266523,Friday,tim
266533,Senate,org
266541,January,tim
266542,9,tim
266551,Justice,org
266552,Sandra,org
266553,Day,tim
266554,O'Connor,tim
266556,Mr.,per
266557,Bush,per
266559,Judge,per
266560,Alito,per
266561,October,tim
266562,31,tim
266570,Harriet,per
266571,Miers,per
266581,Afghanistan,gpe
266583,Tuesday,tim
266587,European,org
266588,Union,org
266592,United,org
266593,Nations,org
266607,Humayun,per
266608,Hamidzada,per
266617,British,gpe
266621,Irish,gpe
266626,Afghan,gpe
266642,Helmand,geo
266666,48,tim
266688,Taliban,org
266691,European,org
266692,diplomat,org
266707,U.N.,org
266710,Aleem,per
266711,Siddique,per
266715,U.N.,geo
266718,Afghanistan,geo
266739,Turkey,geo
266751,Turkish,gpe
266757,Monday,tim
266762,Bilge,geo
266767,Ankara,geo
266781,Mardin,geo
266828,Besir,per
266829,Atalay,per
266839,Turkey,geo
266841,NTV,geo
266874,United,org
266875,Nations,org
266876,Secretary-General,org
266877,Kofi,per
266878,Annan,per
266888,Burma,geo
266900,Aung,geo
266901,San,geo
266902,Suu,geo
266903,Kyi,geo
266905,another,tim
266906,six,tim
266912,Mr.,per
266913,Annan,per
266924,Burma,geo
266931,Aung,geo
266932,San,geo
266933,Suu,geo
266934,Kyi,geo
266940,National,org
266941,League,org
266942,for,org
266943,Democracy,org
266947,10,tim
266948,of,tim
266950,past,tim
266951,16,tim
266971,Mark,per
266972,Farmaner,per
266974,Burma,geo
266975,Campaign,geo
266976,UK,geo
266978,VOA,org
266980,Burmese,gpe
266981,Service,org
266983,Aung,geo
266984,San,geo
266985,Suu,geo
266986,Kyi,geo
267006,United,org
267007,States,org
267010,European,org
267011,Union,org
267016,Burma,geo
267027,Seoul,geo
267031,Korean,gpe
267046,Iraq,geo
267060,Roh,per
267061,Moo-hyun,per
267063,Cabinet,org
267072,first,tim
267073,half,tim
267074,of,tim
267084,Korean,gpe
267087,Iraq,geo
267092,December,tim
267093,2006,tim
267099,Mr.,per
267100,Roh,per
267110,Parliament,geo
267112,Wednesday,tim
267114,South,gpe
267115,Korea,gpe
267129,Iraqi,gpe
267132,Arbil,geo
267133,since,tim
267134,2004,tim
267138,United,gpe
267139,States,gpe
267141,Britain,gpe
267143,Seoul,gpe
267152,Iraq,geo
267185,U.S.,org
267186,Surgeon,org
267187,General,org
267189,America,geo
267198,Tuesday,tim
267255,2005,tim
267261,Disease,org
267262,Control,org
267263,and,org
267264,Prevention,org
267298,United,geo
267299,States,geo
267301,Portugal,gpe
267324,Asia,geo
267330,Portuguese,gpe
267331,Football,org
267332,Federation,org
267334,Portugal,gpe
267353,weekend,tim
267365,first,tim
267366,two,tim
267368,of,tim
267369,January,tim
267371,Lisbon,org
267375,Stadium,art
267376,of,art
267377,Light,art
267412,European,org
267413,Parliament,org
267420,European,org
267421,Union,org
267429,EU,org
267434,three,tim
267445,Thursday,tim
267457,Jose,per
267458,Manuel,per
267459,Barroso,per
267464,Monday,tim
267470,Mr.,per
267471,Barroso,per
267497,Mr.,per
267498,Barroso,per
267514,Mr.,per
267515,Barroso,per
267535,President,per
267536,Rugova,per
267545,European,org
267546,Union,org
267550,Javier,per
267551,Solana,per
267596,Mr.,per
267597,Rugova,per
267618,Kosovo,geo
267620,Sweden,org
267658,Swedish,gpe
267659,Security,org
267660,Service,org
267662,Friday,tim
267681,Sweden,geo
267691,Sweden,geo
267709,Pakistan,geo
267716,U.S.,geo
267745,Swedish,gpe
267754,Sweden,geo
267766,Egypt,geo
267777,Monday,tim
267806,Beni,geo
267807,Suef,geo
267854,Egypt,geo
267863,Cairo,geo
267870,2002,tim
267872,Afghan,gpe
267881,Afghanistan,geo
267882,Saturday,tim
267902,Kunar,geo
267905,Pakistani,gpe
267930,Taliban,org
267940,Kabul,geo
267952,today,tim
267967,Farah,geo
267980,France,geo
267982,Germany,geo
267997,Strasbourg,geo
267998,Thursday,tim
268002,NATO,org
268004,60th,tim
268005,anniversary,tim
268006,summit,tim
268015,German,gpe
268020,U.S.,geo
268021,President,per
268022,Barack,per
268023,Obama,per
268025,German,gpe
268026,Chancellor,per
268027,Angela,per
268028,Merkel,per
268035,French,gpe
268044,Strasbourg,geo
268094,Strasbourg,geo
268096,German,gpe
268098,French,gpe
268116,Burma,geo
268122,Independence,tim
268123,Day,tim
268138,General,per
268139,Than,per
268140,Shwe,per
268144,Thursday,tim
268145,evening,tim
268155,Singapore,org
268163,Than,per
268164,Shwe,per
268168,1992,tim
268184,second-in-command,org
268185,",",org
268186,General,org
268187,Maung,per
268188,Aye,per
268202,Than,per
268203,Shwe,per
268208,Singapore,org
268247,U.S.,geo
268250,General,org
268251,Motors,org
268259,GM,org
268260,Tuesday,tim
268269,2007,tim
268299,United,geo
268300,States,geo
268302,General,org
268303,Motors,org
268315,American,gpe
268323,GM,org
268338,January,tim
268342,one,tim
268358,White,org
268359,House,org
268361,Dana,per
268362,Perino,per
268363,today,tim
268365,GM,org
268391,Italian,gpe
268394,Taleban,org
268400,Italian,gpe
268404,southern,geo
268405,Afghanistan,geo
268407,three,tim
268410,Daniele,per
268411,Mastrogiacomo,per
268416,Italy,org
268417,'s,org
268418,La,org
268419,Repubblica,org
268423,Sunday,tim
268425,Kandahar,geo
268435,Afghans,gpe
268438,Taleban,org
268441,Tuesday,tim
268454,British,gpe
268462,Mastrogiacomo,per
268466,Italy,org
268467,'s,org
268470,Afghanistan,geo
268472,Ettore,org
268473,Francesco,org
268474,Sequi,org
268478,French,org
268479,Press,org
268480,Agency,org
268481,Wednesday,tim
268494,Mastrogiacomo,per
268503,Central,geo
268504,Asia,geo
268507,Middle,geo
268508,East,geo
268510,La,geo
268511,Repubblica,geo
268512,since,tim
268513,2002,tim
268515,Indian,gpe
268534,Wednesday,tim
268552,Rajouri,geo
268560,Jammu,geo
268563,southern,geo
268564,Kashmir,geo
268576,Kashmir,geo
268586,Indian,gpe
268589,Kashmir,geo
268590,since,tim
268591,1989,tim
268604,India,geo
268606,Pakistan,geo
268632,Palestinian,gpe
268635,President,per
268636,Mahmoud,per
268637,Abbas,per
268642,Gaza,org
268643,Strip,org
268644,Saturday,tim
268656,Fatah,geo
268662,Hamas,org
268675,Mr.,per
268676,Abbas,per
268678,Fatah,geo
268680,Prime,per
268681,Minister,per
